document_type,erp_transaction_code,creator_user_id_group,manual_flag,requires_formal_approval_flag,rationale
YH,LSMW,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YH,LSMW,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YH,MIR4,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YH,MIR4,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YH,MIRO,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YH,MIRO,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YH,MR8M,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YH,MR8M,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YH,ZFI_ADP,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YH,ZFI_ADP,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YH,ZLIA_COCKPIT,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YH,ZLIA_COCKPIT,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YH,ZMM_CARGA_MIRO_MX,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YH,ZMM_CARGA_MIRO_MX,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,AB01L,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,AB01L,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,AB08,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,AB08,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,ABAVN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,ABAVN,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,ABUMN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,ABUMN,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,ABZON,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,ABZON,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,AFABN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,AFABN,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,AS02,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,AS02,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,F110,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,F110,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,F111,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,F111,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,FAGL_IT_02,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FAGL_IT_02,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,FB01,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FB01,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,FB05,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FB05,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FB08,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FB08,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,FB1K,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FB1K,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FB1S,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FB1S,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FB70,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FB70,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FBA7,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBA7,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FBB1,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBB1,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,FBD5,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBD5,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,FBDC_C002,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBDC_C002,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FBDC_C014,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBDC_C014,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FBDC_C022,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBDC_C022,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FBDC_C024,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBDC_C024,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FBDC_C080,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBDC_C080,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FBDC_P001,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBDC_P001,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,FBL1N,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBL1N,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,FBVB,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBVB,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,FBZ2,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FBZ2,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,FV60,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,FV60,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,KO88,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,KO88,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,KO8G,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,KO8G,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,KSV5,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,KSV5,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,LSMW,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,LSMW,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,MIR4,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,MIR4,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,MIRO,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,MIRO,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,MR8M,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,MR8M,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YI,ZFI_ADP,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,ZFI_ADP,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YI,ZLIA_COCKPIT,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,ZLIA_COCKPIT,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YI,ZMM_CARGA_MIRO_MX,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YI,ZMM_CARGA_MIRO_MX,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YL,,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YL,AB01L,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,AB01L,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YL,AB08,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,AB08,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YL,ABAVN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,ABAVN,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YL,ABUMN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,ABUMN,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YL,ABZON,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,ABZON,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YL,AFABN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,AFABN,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YL,AS02,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,AS02,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YL,F110,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,F110,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YL,F111,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,F111,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YL,FAGL_IT_02,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,FAGL_IT_02,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
YL,FB01,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,FB01,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YL,FB05,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,FB05,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YL,FB08,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,FB08,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
YL,FB1K,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,FB1K,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YL,FB1S,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,FB1S,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
YL,FB70,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
YL,FB70,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
